freq_GHz,eta_output,eta_input_reflection,eta_dump,eta_all_external,active_return_loss_min_dB,matched_input_isolation_min_dB,output_path_amplitude_spread_dB,output_path_phase_spread_deg
11.025,0.7879221273565766,0.21205303759871494,2.4846090428013878e-05,1.0000000110457195,6.6805383968878695,8.990773962855833,0.03824192471642827,0.18985447529254607
11.05,0.8027994669107948,0.1971752725987303,2.5228598977951466e-05,0.999999968108503,6.995627783173464,8.705976185629659,0.03883371227884333,0.19691425452288852
11.075,0.8187135984384721,0.1812607666230422,2.55685171650134e-05,0.9999999335786793,7.360143998869459,8.458722791097276,0.0395608015028312,0.20395743929319163
11.1,0.8354518545725598,0.16452219249418948,2.5867715818355225e-05,0.9999999147825676,7.779800416046027,8.245889762580429,0.04042163967936099,0.21093957414891332
11.125,0.8527821295528596,0.14719165821116062,2.6128314551080232e-05,0.9999999160785715,8.261877805818683,8.064805737823475,0.041416040473889026,0.21782069859994793
11.15,0.8704535708385515,0.12952001435905253,2.6352752841211735e-05,0.9999999379504452,8.815767475325094,7.9132668686073036,0.04254525729475181,0.22456183044413086
11.175,0.8881976559109089,0.11177577683679611,2.654388939404797e-05,0.999999976637099,9.453797189224119,7.789540996348131,0.04381198802470892,0.23112155946548782
11.2,0.9057294072844587,0.09424391198896886,2.6705138627706173e-05,1.0000000244120553,10.19252122785511,7.692375127844859,0.045220318387327846,0.2374526252433616
11.225,0.922748467225824,0.07722476281408691,2.684066093755413e-05,1.0000000707008487,11.054811673618623,7.621014441419768,0.046775598868100815,0.24349834437518136
11.25,0.9389397955882642,0.06103335267781155,2.6955635178732252e-05,1.0000001039012545,12.073420327773437,7.575238103070285,0.04848423582084877,0.2491887640516797
11.275,0.9539738902618995,0.0459991669613514,2.7056650236120454e-05,1.0000001138734875,13.297452417397452,7.55541602933636,0.05035336160212063,0.25443644096549073
11.3,0.9675066661885906,0.03246627632755393,2.71522628205787e-05,1.000000094778965,14.80518893680886,7.56259091661741,0.05239033068410376,0.25913181265788626
11.325,0.9791794514778356,0.020793342543322175,2.7253774871497704e-05,1.0000000477960296,16.732646430619774,7.598591127531675,0.05460196736881341,0.26313824507428235
11.35,0.9886199273620446,0.011352679403114917,2.73762899119101e-05,0.9999999830550712,19.326278825891812,7.666182229164463,0.05699346791614692,0.2662870378009267
11.375,0.9954451817240443,0.004527197759468502,2.7540100059151896e-05,0.999999919583572,23.233229988227386,7.769267894438072,0.05956684059715475,0.2683730111513939
11.4,0.9992682660248021,0.0007038435188264343,2.7772444076660543e-05,0.9999998819877052,30.96366000592019,7.913154075732168,0.06231875956540536,0.26915181783427927
11.425,0.999709622116439,0.00026216032613271144,2.810963092891962e-05,0.9999998920735006,34.84928620365807,8.104893047170048,0.06523773541155593,0.2683408578534679
11.45,0.9964143599501664,0.0035569941692979697,2.8599445667687523e-05,0.9999999535651323,24.217411715305225,8.353724704224058,0.06830059581783587,0.2656266417633069
11.475,0.9890755371659508,0.010895187286795616,2.9303609007219468e-05,1.0000000280617536,19.469317670183145,8.67162901354799,0.0714684739004847,0.26068241840302037
11.5,0.9774623280088137,0.02250737216136448,3.0299831015043104e-05,1.0000000000011933,16.365876873116456,9.073991071676089,0.07468286599517543,0.2532004645604338
